600,0.332961,
600,0.333126,
600,0.332504,
700,0.333475,
700,0.333103,
700,0.333077,
800,0.333276,
800,0.333267,
800,0.333164,
900,0.333348,
900,0.333144,
900,0.333227,
1000,0.333407,
1000,0.33343,
1000,0.333362,
