4,0.916259,
4,0.0117361,
4,0.132375,
8,0.0205123,
8,0.542377,
8,0.245994,
12,0.170641,
12,0.264111,
12,0.00145211,
16,0.194315,
16,0.331292,
16,0.030726,
32,0.0204242,
32,0.146721,
32,0.289748,
