10,3,0.126122,0.983425,0.223571,
10,3,0.122136,0.981584,0.217241,
10,3,0.128675,0.983425,0.227573,
50,3,0.891566,0.953959,0.921708,
50,3,0.897747,0.953959,0.925,
50,3,0.859766,0.948435,0.901926,
100,3,0.935185,0.930018,0.932595,
100,3,0.937153,0.933702,0.935424,
100,3,0.93956,0.944751,0.942149,
200,3,0.923497,0.933702,0.928571,
200,3,0.952471,0.922652,0.937325,
200,3,0.945794,0.93186,0.938776,
