10,0.842105,0.592593,0.695652,
10,0.692308,0.666667,0.679245,
10,0.703704,0.703704,0.703704,
50,0.645161,0.740741,0.689655,
50,0.655172,0.703704,0.678571,
50,0.7,0.518519,0.595745,
100,0.7,0.777778,0.736842,
100,0.708333,0.62963,0.666667,
100,0.694444,0.925926,0.793651,
500,0.69697,0.851852,0.766667,
500,0.791667,0.703704,0.745098,
500,0.84,0.777778,0.807692,
