10,1,
10,1,
10,1,
20,0.991134,
20,0.992229,
20,0.991729,
30,0.938467,
30,0.942464,
30,0.934693,
40,0.851568,
40,0.846454,
40,0.849324,
50,0.738261,
50,0.740844,
50,0.732998,
60,0.639306,
60,0.633809,
60,0.632491,
70,0.533196,
70,0.533515,
70,0.542541,
80,0.455227,
80,0.450028,
80,0.45275,
90,0.385327,
90,0.383955,
90,0.383339,
100,0.327982,
100,0.331618,
100,0.33132,
1000,0.00165846,
1000,0.00181793,
1000,0.00170099,
