10,0.141618,
10,0.13879,
10,0.140842,
20,0.0290444,
20,0.0281195,
20,0.0277793,
30,0.0120451,
30,0.0117049,
30,0.0115242,
40,0.00490097,
40,0.00517738,
40,0.00480529,
50,0.00267906,
50,0.00237075,
50,0.00260464,
60,0.00301925,
60,0.0031362,
60,0.00308304,
70,0.000924912,
70,0.00110564,
70,0.0011269,
80,0.000797338,
80,0.000659133,
80,0.000712289,
90,0.00119069,
90,0.00105249,
90,0.00116943,
100,0.000382722,
100,0.00036146,
100,0.000382722,
1000,0,
1000,0,
1000,0,
