10,0.0830402,1,0.153347,
10,0.0845268,1,0.155878,
10,0.0844085,1,0.155677,
50,0.929795,1,0.96362,
50,0.918782,1,0.957672,
50,0.936207,1,0.967053,
100,0.990876,1,0.995417,
100,0.989071,1,0.994505,
100,0.990876,1,0.995417,
200,0.998162,1,0.99908,
200,1,1,1,
200,0.998162,1,0.99908,
