10,0.953571,0.491713,0.648846,
10,0.962825,0.47698,0.637931,
10,0.959184,0.519337,0.673835,
50,0.941606,0.712707,0.811321,
50,0.943069,0.701657,0.804646,
50,0.925926,0.690608,0.791139,
100,0.927039,0.79558,0.856293,
100,0.916484,0.767956,0.835671,
100,0.936123,0.782689,0.852558,
200,0.898273,0.861878,0.879699,
200,0.906375,0.837937,0.870813,
200,0.907298,0.847145,0.87619,
